order_id,customer_id,order_date,order_status,payment_method
57847,29,01/05/2024,Delivered,UPI
52900,47,03/03/2026,Delivered,UPI
53055,28,2026-06-29,Delivered,UPI
55729,825,2025-11-11,Delivered,UPI
52860,148,04/05/2024,Delivered,UPI
57928,325,2024-09-25,Delivered,Upi
53651,25,30/06/2024,Delivered,Net Banking
54164,949,22/01/2026,Delivered,UPI
51381,387,2026-08-18,Delivered,
52390,859,04/10/2025,Delivered,UPI
55805,39,16-06-2026,Pending,COD
54504,308,22/10/2024,Cancelled,Credit Card
56229,358,03/04/2025,Cancelled,COD
54754,858,2024-07-03,DELIVERED,Debit Card
56137,80,2024-05-22,Delivered,Credit Card
56165,184,26/04/2026,CANCELLED,Credit Card
57735,210,28-09-2024,Cancelled,COD
57895,304,2026-03-04,Delivered,Net Banking
56295,796,2026-03-05,Delivered,UPI
54163,193,27-09-2025,Returned,Credit Card
54443,46,27/10/2024,Pending,UPI
53686,101,30/04/2024,Delivered,UPI
53612,113,22/03/2024,Delivered,Credit Card
56563,130,07/02/2026,Delivered,UPI
54241,314,14-03-2025,Delivered,UPI
52331,90,29-08-2024,Delivered,UPI
55625,956,22-07-2026,Delivered,UPI
52676,82,02/10/2025,Cancelled,Credit Card
51183,326,11/08/2026,Delivered,UPI
54131,229,18-07-2025,delivered,Net Banking
52154,146,2025-02-03,Delivered,Credit Card
56239,498,2025-05-31,Delivered,Credit Card
57810,720,2026-08-16,Delivered,upi
56714,147,15/05/2026,Returned,COD
57013,770,06-02-2024,Delivered,Net Banking
52783,464,2025-05-21,DELIVERED,
53475,262,01/03/2024,Delivered,Net Banking
55023,1054,17/10/2025,Cancelled,UPI
57407,593,28/06/2024,Delivered,UPI
56574,61,19/08/2026,Cancelled,UPI
50658,281,2025-11-12,Delivered,Cod
57375,80,2024-01-09,Delivered,UPI
55053,185,15-06-2025,Delivered,UPI
55502,1065,2024-06-16,Delivered,Credit Card
55324,835,23-11-2024,Cancelled,Credit Card
55975,148,30/09/2025,Delivered,Net Banking
55067,248,02-11-2025,Delivered,UPI
56696,76,05/04/2025,Delivered,Credit Card
52608,779,26-11-2024,Delivered,Debit Card
56688,120,09-11-2024,Delivered,UPI
53378,1030,04/04/2024,Cancelled,COD
51060,69,15-02-2024,,UPI
54791,544,2024-06-25,Cancelled,UPI
51114,803,13-05-2024,Pending,Credit Card
55678,127,04/03/2025,Delivered,UPI
51529,428,17-02-2024,Delivered,UPI
50561,35,2025-12-05,DELIVERED,UPI
52797,407,2025-07-20,Pending,UPI
55182,73,23-01-2024,Delivered,credit card
57398,88,13-03-2026,Delivered,Debit Card
50396,83,15-01-2026,Delivered,Debit Card
55238,1043,10/09/2024,Delivered,UPI
56614,183,2026-04-16,Delivered,UPI
56094,43,02/07/2025,Delivered,COD
55137,112,14/01/2026,Cancelled,
56441,816,2025-12-08,Delivered,UPI
53781,328,2024-03-21,Delivered,Credit Card
56524,147,2025-10-17,Pending,Credit Card
55368,81,2025-07-09,Delivered,Credit Card
52434,598,16-07-2026,Pending,UPI
56126,347,2025-02-06,Delivered,UPI
54382,23,18/07/2024,Delivered,UPI
53530,973,10-07-2025,Delivered,UPI
54533,159,2025-05-05,Delivered,Net Banking
53375,813,14/12/2024,Delivered,Credit Card
54340,236,2025-01-29,Delivered,UPI
53363,708,28-09-2024,Delivered,COD
50694,373,04-08-2025,Delivered,CREDIT CARD
54704,9,19-04-2024,Pending,Credit Card
53239,11,10/12/2025,Cancelled,upi
56572,78,2025-12-24,Delivered,Upi
57148,137,16-09-2024,Delivered,COD
52444,177,19-01-2024,Delivered,Upi
54220,559,2026-01-05,Cancelled,Credit Card
55716,459,24-01-2024,Delivered,UPI
53763,131,2025-04-04,Delivered,UPI
56658,179,2024-06-25,Delivered,Credit Card
52499,575,2025-12-01,Delivered,UPI
50800,525,06-03-2026,Delivered,COD
54512,69,2024-04-20,Delivered,Credit Card
52769,106,06/04/2026,Delivered,Credit Card
55642,419,05/02/2026,,Net Banking
53090,8,2024-11-24,Delivered,Net Banking
54942,996,15/03/2025,DELIVERED,UPI
55852,244,2024-12-12,Delivered,UPI
56727,849,09-11-2025,Pending,credit card
57824,70,2024-01-04,Delivered,Debit Card
57347,932,08/09/2024,Delivered,Credit Card
51277,400,25/12/2024,Delivered,credit card
57032,674,01/06/2025,Delivered,Credit Card
56730,1051,2024-08-20,Delivered,Net Banking
57857,90,2026-05-23,Delivered,UPI
50264,256,01/03/2025,Delivered,COD
57021,854,19-05-2024,Delivered,Credit Card
53174,335,20/08/2024,Delivered,Credit Card
57238,896,06/08/2025,Delivered,UPI
51104,699,2026-06-24,Returned,upi
53349,219,2026-06-26,Returned,Net Banking
51156,564,15/08/2025,CANCELLED,Credit Card
53667,59,24/09/2025,Delivered,credit card
51469,560,2025-08-12,Cancelled,Credit Card
50632,67,05-09-2024,Delivered,upi
55750,141,2025-09-22,delivered,COD
50693,366,14-11-2025,Delivered,UPI
56575,62,01-04-2025,Cancelled,UPI
54803,489,19/12/2024,Delivered,Debit Card
57494,92,2024-09-24,Delivered,Credit Card
52620,1013,09/06/2024,Cancelled,Credit Card
55170,29,2024-01-12,delivered,Credit Card
55532,5,17/11/2025,Delivered,Credit Card
57141,52,2025-07-22,Delivered,COD
52742,381,18-09-2025,Delivered,Net Banking
55670,681,20-11-2024,Pending,Credit Card
56969,1002,01/03/2025,CANCELLED,UPI
53422,98,2024-01-24,Delivered,UPI
50053,999,2026-06-16,Delivered,
55629,146,22/06/2026,Delivered,UPI
53531,52,29/04/2026,Delivered,Credit Card
54541,460,18/06/2024,Delivered,cod
56188,737,28/05/2026,Delivered,UPI
53871,746,14-06-2024,Returned,UPI
50552,8,2024-05-03,Delivered,UPI
57362,73,2024-06-21,Delivered,Credit Card
56355,260,2025-05-06,Delivered,UPI
50638,594,2025-01-07,cancelled,UPI
57608,4,28-03-2026,Delivered,Debit Card
57121,282,27/08/2025,Delivered,UPI
51001,248,16-03-2026,Delivered,Net Banking
54955,418,27/09/2025,Delivered,Net Banking
50099,53,2024-02-25,Delivered,Net Banking
57694,163,19-02-2026,Returned,UPI
54895,22,09/01/2025,Delivered,DEBIT CARD
55060,45,02-12-2025,Delivered,UPI
56890,817,2024-02-08,Delivered,UPI
57048,526,10-09-2024,Delivered,UPI
52352,16,2025-03-13,Delivered,UPI
53070,297,15/07/2026,Delivered,Credit Card
54473,627,12-08-2025,Delivered,COD
56322,522,10-04-2026,Delivered,Credit Card
55348,229,14/07/2026,Delivered,COD
52634,437,19/05/2026,Delivered,UPI
53710,62,27-02-2026,Delivered,cod
55979,279,2026-01-27,Pending,Debit Card
53918,398,27/11/2025,Delivered,UPI
51811,4,2024-10-05,Delivered,UPI
53218,229,2025-08-03,Delivered,UPI
56029,1074,20/10/2024,Delivered,upi
54394,134,2024-10-20,Returned,Net Banking
52939,163,2026-01-03,delivered,UPI
57691,420,28/09/2024,Delivered,UPI
51202,333,22-07-2024,Delivered,COD
55772,438,2025-06-18,Delivered,UPI
52252,195,14-08-2024,Delivered,Credit Card
50708,531,09/05/2026,Delivered,UPI
51418,304,25/09/2025,Delivered,Credit Card
51550,47,31/07/2026,DELIVERED,Credit Card
54391,183,29-08-2026,Delivered,Credit Card
50159,313,08/08/2026,Delivered,
55639,269,20/09/2024,Delivered,Credit Card
51374,159,2024-12-14,Delivered,Debit Card
54015,299,2025-07-05,Delivered,UPI
51826,1008,06-04-2025,Returned,UPI
50149,467,2024-10-25,Pending,Net Banking
56467,737,2025-09-08,cancelled,COD
53696,462,2025-08-07,Delivered,
57553,472,2025-01-04,Delivered,UPI
50771,190,2024-02-25,Cancelled,Net Banking
53018,58,18-01-2024,Delivered,UPI
56032,540,20-06-2025,Delivered,Credit Card
55186,445,2026-04-14,Pending,Credit Card
55231,723,2024-01-14,Delivered,UPI
56156,906,2024-07-03,Delivered,COD
55961,62,2025-02-04,Delivered,Credit Card
50291,54,2024-04-11,Delivered,upi
53020,422,2025-09-05,Delivered,Net Banking
56177,124,18-01-2026,Delivered,Credit Card
53464,475,2025-07-22,Delivered,Credit Card
57130,469,2025-11-19,Delivered,Credit Card
54372,127,21-07-2026,Delivered,UPI
53689,75,26-02-2025,Cancelled,Credit Card
50760,197,05-03-2026,Delivered,Credit Card
52178,181,06/06/2024,Delivered,UPI
51698,571,07/12/2025,Delivered,COD
56243,485,28/12/2024,Delivered,credit card
54573,46,2026-03-29,Delivered,Credit Card
55076,234,09/09/2024,Delivered,Credit Card
55003,604,25-08-2024,Delivered,COD
52256,790,28/07/2026,,Credit Card
51059,219,16/04/2026,Delivered,Debit Card
57886,498,20-08-2024,PENDING,COD
50922,307,17-05-2026,Delivered,Credit Card
55091,842,2026-04-14,Delivered,UPI
57680,429,2025-04-10,delivered,COD
54836,410,22/09/2024,Pending,Credit Card
54098,853,2026-03-23,Delivered,UPI
57469,187,2025-04-24,Pending,UPI
55937,60,2026-08-07,Delivered,Credit Card
56203,190,2026-04-13,Delivered,Credit Card
50759,579,2026-01-23,Delivered,Debit Card
53135,421,2025-07-07,DELIVERED,Net Banking
50930,636,02/07/2026,Delivered,net banking
56495,353,2026-03-09,Delivered,COD
55387,445,2026-01-21,Delivered,UPI
54008,304,02-08-2026,Delivered,UPI
53584,822,2025-05-16,Cancelled,UPI
53181,21,17/01/2026,Pending,Net Banking
52558,329,2025-03-14,Delivered,UPI
50475,980,02/08/2026,Delivered,UPI
55305,712,2024-02-15,Delivered,UPI
50110,105,2025-11-18,Delivered,COD
50136,626,08-04-2026,Delivered,UPI
57606,144,25-10-2024,Delivered,Credit Card
57361,13,2024-03-12,Delivered,Debit Card
53143,153,21/04/2026,Delivered,Net Banking
52124,62,24/08/2026,Delivered,UPI
53404,265,2026-07-13,Returned,Credit Card
55801,786,08/10/2024,Delivered,Net Banking
54753,931,12-05-2025,Delivered,Debit Card
57988,264,2024-10-24,Delivered,Debit Card
54425,942,2026-06-06,Delivered,Debit Card
52133,606,31/10/2025,DELIVERED,Debit Card
55496,908,2024-03-31,Delivered,DEBIT CARD
50349,282,08/03/2024,Cancelled,UPI
57524,200,21/01/2025,Delivered,COD
52961,109,2024-07-21,Delivered,Credit Card
51074,318,01/01/2024,Returned,Debit Card
51838,305,2025-04-10,delivered,COD
55248,47,13-02-2026,Delivered,UPI
55726,956,04/01/2024,Pending,COD
51847,167,28-06-2025,Delivered,COD
54180,282,2025-08-31,Delivered,Credit Card
52570,335,2026-04-09,Delivered,Net Banking
57762,187,18-03-2024,Pending,UPI
57452,19,03/01/2025,Pending,Debit Card
53449,53,17-05-2025,DELIVERED,COD
55506,969,03/05/2024,Pending,UPI
54694,1047,2025-06-22,Delivered,Debit Card
51988,17,16-06-2025,Delivered,COD
53556,79,19/04/2024,Delivered,Credit Card
55155,21,27/12/2024,Delivered,Debit Card
50439,639,2025-04-26,pending,UPI
56703,773,28/08/2026,Delivered,UPI
54154,110,25-12-2024,delivered,Credit Card
51686,697,26/06/2024,Delivered,COD
50420,76,11-08-2024,Delivered,COD
54789,1034,2026-08-07,Delivered,Upi
51799,706,2024-06-27,Delivered,COD
57733,995,24-07-2024,Delivered,Debit Card
52210,437,28/04/2026,Delivered,Upi
55115,340,2024-06-09,Delivered,Credit Card
53210,166,13/05/2026,Delivered,Debit Card
57119,831,2025-07-17,DELIVERED,Credit Card
54410,272,24/12/2024,Delivered,Credit Card
53515,409,29/03/2026,DELIVERED,Credit Card
55078,954,2025-06-26,Pending,COD
53102,1064,15/05/2025,returned,Debit Card
50599,761,24-03-2026,Delivered,UPI
55463,576,11/02/2024,Delivered,UPI
51446,62,27/12/2024,Delivered,Credit Card
52391,122,2025-08-08,Delivered,UPI
57602,124,2026-04-15,Pending,Debit Card
50210,195,2025-08-26,Delivered,Credit Card
50155,168,07-12-2025,Delivered,UPI
57440,105,2026-04-26,Delivered,net banking
53859,332,21/03/2024,Delivered,Credit Card
55395,88,06/01/2025,Delivered,UPI
54875,288,09/01/2026,Delivered,UPI
55306,129,12-02-2024,Pending,UPI
51392,273,2025-01-24,Delivered,UPI
50900,83,20/02/2026,Delivered,Debit Card
50353,455,2026-02-17,Delivered,Debit Card
57160,92,2024-04-27,Pending,Credit Card
50153,208,2025-12-23,Delivered,Credit Card
55769,848,2024-07-01,Delivered,net banking
56955,535,18/08/2025,Cancelled,Credit Card
56301,99,20-07-2026,Delivered,Debit Card
52407,62,11-05-2024,Delivered,upi
53348,280,18/06/2024,Delivered,Debit Card
50104,220,09/06/2024,Delivered,Credit Card
53250,135,30-08-2025,Delivered,Net Banking
52801,853,2026-07-06,Delivered,UPI
50313,337,24-08-2025,Delivered,upi
54627,871,13-08-2026,Delivered,UPI
50726,859,2025-01-11,Pending,UPI
55484,1062,06/07/2026,Delivered,credit card
54419,323,2025-11-04,Delivered,UPI
54904,24,2024-06-27,Delivered,Debit Card
54821,726,2024-05-06,Pending,Net Banking
53984,402,2024-05-02,Delivered,Credit Card
51363,144,2024-08-09,Pending,Net Banking
57390,121,2026-07-05,Returned,UPI
51205,367,02-01-2024,delivered,Debit Card
50419,316,2025-06-29,Delivered,UPI
51378,82,2025-02-04,Pending,Upi
51667,445,17-03-2025,Delivered,Debit Card
50939,935,2026-08-03,Delivered,upi
50580,494,2026-04-02,Cancelled,COD
53507,449,2024-02-21,Delivered,COD
55896,369,2025-08-24,Pending,DEBIT CARD
53679,570,2025-09-25,Delivered,UPI
55064,52,2024-08-12,Delivered,Credit Card
51188,120,13-08-2024,Delivered,Credit Card
52944,815,2024-02-21,Delivered,Credit Card
54065,713,2024-02-09,Delivered,Credit Card
53347,489,2024-08-04,Delivered,UPI
56413,733,06/07/2024,Delivered,Credit Card
50186,138,2025-11-29,Delivered,UPI
56354,265,13/04/2024,Delivered,Debit Card
52426,158,2025-02-25,Delivered,UPI
50141,448,2024-01-01,PENDING,UPI
56738,470,19-09-2025,Delivered,Debit Card
55594,1064,29/08/2025,Delivered,UPI
52624,166,2024-06-03,Delivered,UPI
52868,817,03/08/2026,Pending,UPI
53207,327,2026-03-15,Cancelled,Debit Card
53807,454,2025-02-02,Delivered,UPI
55228,937,21-08-2025,Delivered,
51780,337,2026-04-14,Cancelled,Debit Card
51580,105,09-05-2024,Delivered,cod
57777,396,22-05-2025,Delivered,Debit Card
55497,183,2025-04-05,Delivered,Debit Card
56013,437,2024-09-23,Delivered,COD
51892,413,2025-10-05,Delivered,Credit Card
54476,1021,04/09/2024,Delivered,UPI
53856,78,2025-11-13,Cancelled,Debit Card
56992,173,27-04-2026,Pending,UPI
51601,109,2025-09-17,Delivered,UPI
57106,30,2025-04-06,Pending,COD
53212,1048,24-01-2026,Delivered,Credit Card
51344,56,2025-01-31,Delivered,Credit Card
56481,927,2024-06-07,Delivered,COD
57660,334,2024-10-07,Delivered,Credit Card
57901,44,15-04-2026,DELIVERED,Debit Card
57600,140,2025-06-19,Delivered,Credit Card
54448,433,18-05-2025,Delivered,Net Banking
55908,15,2026-03-10,Delivered,UPI
51886,379,29/01/2025,Delivered,Credit Card
56769,136,09-09-2024,Delivered,COD
51395,446,2025-10-18,Delivered,Net Banking
50479,378,29/01/2025,Delivered,Debit Card
54399,129,16/01/2025,Delivered,UPI
50621,143,2026-02-07,Delivered,Credit Card
56670,504,22/02/2024,Delivered,upi
53764,157,2024-03-29,delivered,Credit Card
55699,137,2024-08-24,Delivered,UPI
55260,197,2024-11-19,delivered,upi
50260,839,2024-04-18,Delivered,Debit Card
51061,54,20-07-2026,Delivered,Debit Card
53762,869,2025-03-27,Delivered,Credit Card
52550,385,28/07/2024,Cancelled,Net Banking
54822,256,16-06-2025,Delivered,COD
51383,476,23/01/2024,Delivered,
56513,54,2026-03-01,delivered,Cod
50116,426,12/06/2024,Delivered,Debit Card
54906,577,2024-11-20,Delivered,CREDIT CARD
53248,21,26/08/2024,Delivered,UPI
57688,872,2025-02-11,Delivered,UPI
55258,741,2026-02-19,Delivered,Debit Card
52501,896,2024-05-23,Delivered,Net Banking
56193,113,2025-03-13,Pending,Debit Card
56690,932,2025-10-10,Delivered,UPI
50299,8,09/12/2025,Delivered,Net Banking
55087,1069,2026-08-12,RETURNED,Net Banking
53956,442,23/04/2026,Cancelled,UPI
55227,1069,24/10/2024,Cancelled,Debit Card
57980,304,18-06-2025,Delivered,Debit Card
51789,4,2024-07-27,Delivered,UPI
50267,420,13-04-2024,Delivered,Credit Card
50323,117,2025-10-06,Delivered,UPI
54304,406,14/04/2025,Delivered,COD
51947,6,28-12-2025,Delivered,Credit Card
57948,46,05-06-2025,Cancelled,UPI
54048,24,2025-08-26,Delivered,Debit Card
54842,64,2024-08-22,Delivered,COD
53848,413,07-09-2025,Pending,UPI
57057,7,2025-05-05,Delivered,credit card
55442,98,08/10/2025,Delivered,UPI
50254,459,31/10/2025,Delivered,Upi
56908,88,2024-10-11,Delivered,Net Banking
54733,587,07/05/2024,Delivered,UPI
56975,326,2025-04-20,Delivered,Credit Card
51869,104,2026-03-11,Delivered,UPI
56109,218,2025-06-17,Delivered,UPI
57346,270,2025-08-14,Returned,Net Banking
54898,594,25/04/2026,Delivered,UPI
52240,476,27/10/2025,Cancelled,Net Banking
54288,205,2026-05-01,Delivered,Upi
53590,123,2025-03-04,Delivered,UPI
52022,278,08/07/2025,Delivered,Credit Card
51987,708,2024-11-15,Delivered,UPI
52534,824,19/03/2024,Pending,UPI
55355,58,2025-04-27,Delivered,Net Banking
54440,1032,04-07-2026,Delivered,Debit Card
52571,215,28-08-2024,Pending,Credit Card
51364,572,2025-11-10,Cancelled,credit card
53149,235,06-12-2024,Delivered,COD
51127,539,07-01-2026,Delivered,COD
56787,6,18-04-2026,Delivered,Cod
57509,150,11/03/2024,Delivered,UPI
53303,655,17-03-2026,Delivered,Net Banking
55606,241,2026-06-21,Delivered,Credit Card
56847,98,22-03-2026,Delivered,UPI
56420,363,2026-05-12,Delivered,UPI
54031,132,2026-01-20,Pending,Credit Card
51203,587,2026-02-02,Delivered,COD
54575,398,27-12-2025,Pending,Credit Card
55589,905,29-12-2024,Delivered,Net Banking
55393,131,12/12/2025,Pending,COD
54957,102,21-01-2024,Delivered,UPI
56432,447,19-04-2024,Delivered,UPI
57589,243,2025-09-02,Delivered,Debit Card
55149,114,2026-03-10,Delivered,COD
52117,682,2024-10-19,Delivered,Credit Card
53033,281,2026-02-21,Delivered,UPI
53251,583,20-04-2026,delivered,Debit Card
52750,1023,2025-09-23,Delivered,Upi
51852,630,2025-07-08,Delivered,Debit Card
54337,756,2025-10-06,Pending,COD
55475,243,29/08/2025,delivered,Credit Card
56473,117,14/01/2025,Delivered,UPI
52197,181,2026-01-09,Delivered,
50942,611,2024-08-31,Delivered,Net Banking
57475,35,25-01-2024,Cancelled,
54463,83,11/10/2025,DELIVERED,UPI
52350,841,2026-01-03,Cancelled,Debit Card
54538,13,2025-07-14,Delivered,Net Banking
54207,448,2025-09-02,Delivered,UPI
52730,475,03/11/2025,Cancelled,UPI
54350,125,2025-11-29,Delivered,Credit Card
51893,237,2026-07-02,Delivered,UPI
53627,469,2024-12-07,Delivered,UPI
54067,1049,11-12-2024,Delivered,COD
51224,305,2025-11-12,delivered,Credit Card
52923,12,14-01-2025,Cancelled,COD
57240,710,2025-07-12,Delivered,Credit Card
56104,478,26-08-2025,Delivered,UPI
51610,128,2024-03-06,DELIVERED,Credit Card
54840,876,28-05-2026,,COD
56767,852,04-12-2025,delivered,Debit Card
53208,156,2024-07-22,Pending,UPI
53805,9,25/12/2024,delivered,UPI
51871,447,2025-06-18,Delivered,UPI
53098,867,2024-10-21,Delivered,Debit Card
56839,850,07-04-2026,Delivered,UPI
55333,127,27-04-2025,Delivered,UPI
52179,492,2025-04-30,PENDING,COD
57919,372,19/04/2024,Delivered,Debit Card
57278,190,19/11/2025,Delivered,UPI
52283,149,08/05/2025,Returned,Net Banking
56071,72,2026-04-23,DELIVERED,UPI
53551,74,12/07/2026,Delivered,Credit Card
53847,479,20-07-2024,Delivered,COD
52244,608,29-10-2025,Delivered,UPI
56794,732,2024-05-12,Delivered,Debit Card
56061,219,02/01/2024,Delivered,UPI
54540,548,2026-06-20,Pending,Credit Card
53304,25,2025-07-19,Delivered,Credit Card
56545,769,2025-09-15,delivered,Debit Card
56985,108,01/11/2024,Delivered,UPI
54062,42,17/06/2026,Delivered,UPI
52246,256,2024-09-13,Delivered,Cod
55165,429,2025-02-12,Delivered,
54701,355,24/01/2025,Delivered,UPI
52502,500,2024-07-12,Cancelled,upi
54641,391,2026-05-03,Delivered,Debit Card
52380,1055,25/03/2025,Delivered,UPI
51663,11,08/07/2024,Delivered,UPI
55261,141,2025-06-23,Returned,
52819,910,12-08-2025,Delivered,upi
55517,414,21-08-2026,pending,COD
51651,472,07/09/2025,Delivered,UPI
51982,304,2024-03-17,delivered,
57183,13,02/03/2024,delivered,Debit Card
51920,227,2025-09-05,Delivered,DEBIT CARD
57457,278,02/02/2026,Delivered,Credit Card
50411,743,22/07/2024,Delivered,COD
56280,843,05/08/2024,DELIVERED,UPI
57713,97,2025-03-21,Delivered,COD
52007,523,2025-09-24,Delivered,UPI
50340,860,2025-07-04,Delivered,Net Banking
51771,529,30/05/2024,Cancelled,Debit Card
56450,860,30/12/2025,DELIVERED,Credit Card
56713,548,18/02/2026,Delivered,UPI
53111,133,03-01-2026,Delivered,UPI
53176,773,2024-03-20,Delivered,COD
50690,88,26/01/2025,Delivered,UPI
51499,1028,14-11-2024,Delivered,UPI
57575,39,08-06-2026,Delivered,COD
53790,489,2025-05-30,Pending,Credit Card
50250,100,05/01/2024,Delivered,COD
55196,2,28/12/2024,,UPI
57270,471,2024-10-14,Delivered,UPI
51355,150,14-11-2025,Delivered,Net Banking
53252,370,2026-02-12,Delivered,upi
55184,108,2024-07-29,Delivered,Debit Card
53384,623,10/11/2025,Cancelled,Debit Card
54279,339,2026-04-16,Delivered,Debit Card
56777,650,03/09/2024,Delivered,UPI
55830,425,13-03-2024,Cancelled,debit card
56121,627,2025-06-08,delivered,Credit Card
56186,116,17/02/2026,Delivered,Debit Card
53694,995,22/10/2024,Delivered,UPI
51556,365,2026-04-13,Delivered,Credit Card
54708,36,2026-03-24,PENDING,credit card
50909,333,14/04/2026,Delivered,Debit Card
52711,173,10-01-2025,Cancelled,Credit Card
50005,404,01/03/2026,Delivered,Credit Card
51564,960,21-12-2024,Cancelled,UPI
50559,198,15/10/2024,Delivered,Credit Card
53228,251,2025-04-27,Delivered,Net Banking
50789,23,2025-08-22,Delivered,COD
54022,424,27-07-2026,Returned,COD
57365,86,2024-12-30,Delivered,COD
56719,1007,2025-11-17,Pending,Credit Card
51493,852,2025-07-13,Delivered,UPI
51747,41,2024-04-14,Returned,UPI
52042,238,2025-10-13,Delivered,Debit Card
55696,473,22-08-2025,Delivered,Debit Card
55520,343,23-11-2024,Delivered,UPI
50244,274,11/09/2024,Delivered,Debit Card
51763,351,2025-11-18,Pending,UPI
54130,426,06-08-2025,Cancelled,COD
51028,416,10/03/2024,Delivered,UPI
55181,1,22/09/2025,Delivered,Credit Card
56044,55,29-08-2024,Delivered,Debit Card
57147,173,2024-02-02,Delivered,Debit Card
54226,204,2026-03-23,Pending,Debit Card
54816,359,2024-09-17,Delivered,
50205,1045,2025-03-11,Returned,COD
56479,999,18-01-2025,Delivered,UPI
51495,472,14/09/2025,Delivered,UPI
51518,102,2026-05-28,Delivered,UPI
54959,751,03/06/2025,Delivered,Credit Card
52111,565,2024-05-15,Delivered,Debit Card
