payment_id,order_id,payment_date,payment_method,payment_status
1908,51908,05/11/2024,UPI,Paid
2966,52966,2024-12-13,Credit Card,Paid
4045,54045,2025-04-20,Credit Card,Paid
2216,52216,2024-02-11,cod,Pending
2475,52475,2025-07-03,COD,failed
7222,57222,27-04-2025,UPI,Paid
4132,54132,13/07/2025,UPI,Refunded
6073,56073,2026-04-29,COD,Paid
6885,56885,2024-01-06,UPI,Paid
7528,57528,30/07/2024,Upi,Paid
4301,54301,25/04/2026,UPI,Refunded
5798,55798,29/06/2025,upi,Paid
1414,51414,16-03-2026,COD,Refunded
2941,52941,2026-02-10,Upi,PAID
2759,52759,2024-05-05,Debit Card,Paid
3351,53351,2025-10-07,UPI,Paid
3891,53891,13-05-2024,COD,Paid
2295,52295,12/12/2024,UPI,Paid
5974,55974,08/06/2024,UPI,Paid
5185,55185,2024-02-16,COD,Paid
26,50026,2024-04-12,COD,paid
2672,52672,2025-03-29,Credit Card,Paid
5404,55404,2024-10-27,COD,Paid
3493,53493,2025-08-30,Credit Card,paid
3984,53984,02/05/2024,Credit Card,Paid
5334,55334,26/04/2026,Credit Card,Paid
2615,52615,2024-12-26,Net Banking,Paid
7897,57897,09-09-2025,Net Banking,Paid
3775,53775,2026-01-14,Net Banking,Paid
3365,53365,29/01/2026,Debit Card,Paid
1424,51424,08/04/2026,UPI,Paid
6542,56542,2025-08-16,Debit Card,PAID
3751,53751,2024-08-05,COD,Paid
7351,57351,20-02-2024,Net Banking,Paid
4519,54519,31/01/2026,UPI,Paid
2034,52034,01-05-2026,Credit Card,Paid
6591,56591,2025-08-02,Net Banking,
7336,57336,01/12/2024,Debit Card,Paid
633,50633,2025-04-08,UPI,REFUNDED
218,50218,2025-11-09,Credit Card,Paid
7634,57634,27/10/2024,Net Banking,Refunded
7577,57577,2025-07-26,Net Banking,Paid
5169,55169,27/09/2025,Net Banking,Pending
5739,55739,25-11-2025,Debit Card,Pending
6860,56860,2025-12-27,UPI,Paid
5708,55708,23-09-2025,Credit Card,Failed
1558,51558,2024-04-18,Net Banking,
3918,53918,2025-11-28,UPI,Paid
823,50823,2025-06-20,UPI,Paid
6014,56014,2024-06-18,DEBIT CARD,Paid
5849,55849,2025-11-02,UPI,PAID
4993,54993,07/04/2025,Credit Card,Paid
1632,51632,23/11/2025,Upi,FAILED
3544,53544,30/03/2026,Debit Card,Failed
3628,53628,20/06/2026,COD,Refunded
2060,52060,30/07/2025,Net Banking,Paid
815,50815,01-01-2026,Credit Card,Paid
6462,56462,29/07/2024,upi,Paid
1308,51308,,UPI,Paid
4716,54716,13/06/2024,debit card,Paid
5367,55367,2024-04-22,UPI,Pending
7195,57195,11-02-2024,UPI,Paid
973,50973,22-05-2026,Debit Card,Paid
3582,53582,21/03/2025,Debit Card,Pending
10,50010,2026-05-11,COD,Paid
5109,55109,,Credit Card,Paid
7885,57885,26/08/2026,Debit Card,Paid
3318,53318,12-11-2025,UPI,Paid
4003,54003,2024-04-15,Debit Card,Pending
473,50473,04/07/2025,Debit Card,Paid
1460,51460,06-02-2024,Credit Card,Paid
7453,57453,2024-01-31,UPI,Paid
7363,57363,18-10-2024,UPI,Failed
954,50954,08/04/2025,Credit Card,Paid
6563,56563,2026-02-07,UPI,Paid
1294,51294,2024-12-01,Debit Card,Paid
3429,53429,2026-02-20,Credit Card,PAID
3512,53512,01/01/2026,UPI,Paid
1174,51174,2024-02-09,UPI,Paid
3300,53300,10/06/2025,COD,Failed
3940,53940,11/01/2026,Debit Card,Paid
3217,53217,2026-01-15,Debit Card,Paid
2453,52453,2025-08-11,UPI,Paid
5447,55447,2025-02-03,UPI,Paid
3196,53196,12/05/2025,UPI,Paid
5803,55803,2024-02-13,Credit Card,Paid
7946,57946,12/05/2024,Debit Card,Paid
323,50323,2025-10-08,upi,Paid
81,50081,2025-07-11,CREDIT CARD,Refunded
1188,51188,14/08/2024,Credit Card,
516,50516,05-02-2024,NET BANKING,Pending
6362,56362,2024-07-30,UPI,Paid
4073,54073,19-01-2026,UPI,Failed
686,50686,29-12-2025,Credit Card,Paid
6768,56768,13/06/2024,UPI,Paid
3842,53842,25-08-2026,,Failed
7330,57330,2024-05-30,Credit Card,Paid
7920,57920,02-05-2024,UPI,Pending
671,50671,24/03/2026,Upi,Paid
7478,57478,07/08/2024,COD,Paid
6397,56397,2024-02-10,Credit Card,Paid
991,50991,28-02-2026,Net Banking,Pending
6822,56822,04-01-2026,COD,Pending
2847,52847,2025-11-11,Credit Card,Paid
2521,52521,30-05-2025,UPI,Paid
1520,51520,2026-08-06,UPI,Paid
3130,53130,24-06-2025,Credit Card,Paid
1639,51639,06-07-2026,UPI,Refunded
7884,57884,2024-11-23,COD,Paid
5246,55246,15/11/2025,UPI,Paid
2706,52706,2024-02-08,Credit Card,Paid
4425,54425,07/06/2026,Debit Card,Failed
4482,54482,27-10-2025,Debit Card,Failed
6929,56929,2024-01-07,Debit Card,Paid
130,50130,2025-01-19,Cod,Paid
517,50517,10/06/2025,UPI,Failed
1958,51958,,,
5276,55276,30-03-2026,UPI,paid
6334,56334,05-06-2026,,Paid
4967,54967,18-03-2026,Debit Card,PAID
2685,52685,2026-02-20,UPI,Paid
7951,57951,30-11-2024,UPI,paid
6517,56517,08/01/2024,Debit Card,Pending
5287,55287,2026-04-01,credit card,Paid
4013,54013,2025-12-17,Credit Card,Paid
5110,55110,2025-05-09,Net Banking,Paid
7608,57608,28/03/2026,DEBIT CARD,Paid
3280,53280,20/11/2024,UPI,Paid
196,50196,2024-01-08,Net Banking,Paid
1801,51801,30-05-2026,COD,paid
2340,52340,2026-08-16,upi,Refunded
7460,57460,2025-07-23,UPI,Paid
1984,51984,01/06/2024,Net Banking,paid
4792,54792,2026-06-08,Net Banking,Paid
6380,56380,2024-10-17,UPI,Paid
4644,54644,2026-08-14,Credit Card,Failed
6847,56847,22/03/2026,UPI,Paid
328,50328,14-09-2024,COD,Paid
3018,53018,2024-01-18,UPI,Paid
1598,51598,28/03/2025,COD,Paid
3042,53042,01/06/2026,UPI,Refunded
6890,56890,10/02/2024,UPI,Paid
3073,53073,2025-05-05,COD,Paid
7552,57552,15-12-2024,UPI,Refunded
1300,51300,26/04/2026,Net Banking,PAID
6081,56081,09-02-2026,Net Banking,Paid
2916,52916,05/03/2026,UPI,Paid
5875,55875,2024-04-08,UPI,Paid
2027,52027,07/03/2024,UPI,PAID
1959,51959,2024-10-21,COD,Paid
2158,52158,30-09-2024,UPI,Refunded
7740,57740,25/01/2025,Credit Card,Paid
521,50521,15/10/2025,Debit Card,Paid
6714,56714,16-05-2026,COD,Refunded
7153,57153,15/04/2024,Net Banking,Failed
5194,55194,2024-05-15,Credit Card,PENDING
3673,53673,2024-06-19,UPI,Paid
3748,53748,2026-02-11,UPI,
3023,53023,2025-04-01,COD,Paid
1131,51131,29-09-2024,Debit Card,Refunded
5710,55710,2025-06-26,UPI,Paid
5831,55831,2026-02-08,Credit Card,Failed
3695,53695,2025-04-08,UPI,Paid
5430,55430,26/03/2025,Credit Card,PAID
881,50881,04/01/2024,UPI,Paid
6907,56907,2026-03-12,Net Banking,Paid
6368,56368,2025-07-02,Net Banking,Paid
7775,57775,24/01/2024,Debit Card,Paid
5324,55324,25-11-2024,credit card,Refunded
5047,55047,2024-01-08,UPI,Paid
7960,57960,2025-05-13,Credit Card,Paid
6792,56792,2025-11-11,,Paid
7466,57466,2026-08-13,Credit Card,paid
3605,53605,15/11/2024,cod,Paid
1798,51798,2025-09-20,Net Banking,Paid
5199,55199,04/06/2024,Net Banking,Paid
136,50136,10-04-2026,UPI,Paid
35,50035,2025-03-26,UPI,Paid
3996,53996,29-05-2025,UPI,Paid
913,50913,2025-11-26,Credit Card,Paid
2727,52727,21-07-2024,Credit Card,Paid
5107,55107,2025-11-09,Debit Card,Refunded
2901,52901,23/09/2025,UPI,Paid
6639,56639,2024-12-10,Credit Card,Paid
7693,57693,05-11-2025,UPI,Refunded
351,50351,22-12-2025,UPI,Paid
3936,53936,28-09-2025,UPI,Paid
2355,52355,2026-01-31,,Paid
6084,56084,24-04-2025,credit card,Paid
6301,56301,21/07/2026,Debit Card,PAID
6595,56595,19/07/2024,Debit Card,Paid
830,50830,2026-01-09,UPI,Refunded
6049,56049,2026-07-08,UPI,Paid
5247,55247,,UPI,Paid
5734,55734,2026-07-29,Credit Card,Refunded
2067,52067,2025-12-13,COD,paid
2820,52820,2024-08-30,Upi,Paid
7601,57601,2025-02-18,UPI,Paid
2550,52550,2024-07-28,Net Banking,Refunded
3700,53700,01/05/2026,UPI,Paid
7550,57550,17-12-2025,COD,Pending
5678,55678,04-03-2025,UPI,Paid
5801,55801,09/10/2024,Net Banking,Paid
4617,54617,2025-12-29,COD,
349,50349,10/03/2024,UPI,Refunded
5788,55788,12/02/2024,UPI,Paid
3284,53284,14/03/2025,Net Banking,Paid
3317,53317,08-04-2024,UPI,Paid
2277,52277,25/03/2024,UPI,Refunded
7433,57433,,UPI,Pending
4881,54881,06-04-2025,UPI,Paid
7827,57827,01-03-2025,UPI,Paid
4227,54227,2024-11-15,UPI,Refunded
2904,52904,2026-04-21,credit card,Paid
1909,51909,12-04-2026,UPI,Paid
3408,53408,2026-06-25,UPI,Refunded
2934,52934,,UPI,Paid
6671,56671,29/05/2025,UPI,Paid
4009,54009,24-04-2024,Credit Card,Paid
1831,51831,2026-07-29,Credit Card,Paid
6818,56818,2026-05-30,Debit Card,Paid
2081,52081,2026-02-10,Credit Card,Refunded
2314,52314,2025-09-19,UPI,Pending
6392,56392,2026-03-05,COD,Paid
3930,53930,11/05/2024,Credit Card,Paid
1932,51932,08/02/2025,COD,Paid
2768,52768,23-06-2026,UPI,Paid
133,50133,2024-11-15,Debit Card,Paid
6191,56191,2025-06-17,UPI,Pending
5793,55793,01/07/2026,Debit Card,Paid
6372,56372,2026-07-14,UPI,Failed
1248,51248,02/05/2025,UPI,Paid
7037,57037,02/03/2026,UPI,Failed
4486,54486,06/05/2024,Net Banking,Failed
2054,52054,2026-01-29,UPI,Pending
937,50937,2025-10-05,upi,Paid
1681,51681,2026-04-08,UPI,Failed
3671,53671,08-08-2025,UPI,Failed
2801,52801,07/07/2026,UPI,Paid
3342,53342,2025-09-30,UPI,Paid
5175,55175,2026-07-06,Credit Card,Refunded
3877,53877,16-01-2025,Debit Card,Paid
1530,51530,2025-01-22,UPI,
6958,56958,2026-04-28,UPI,Paid
7458,57458,31/12/2024,Upi,Refunded
4630,54630,2026-06-10,UPI,Paid
1884,51884,2024-05-04,CREDIT CARD,Paid
1595,51595,2025-01-11,Credit Card,Refunded
5675,55675,25-09-2025,Net Banking,refunded
4178,54178,17/09/2024,Debit Card,Paid
7375,57375,2024-01-11,UPI,Paid
2533,52533,2024-01-26,DEBIT CARD,paid
2310,52310,04-05-2025,UPI,Pending
5894,55894,2025-01-17,UPI,Paid
5295,55295,2026-04-08,UPI,Paid
6638,56638,2025-01-18,DEBIT CARD,Paid
305,50305,19/10/2025,Net Banking,Refunded
7559,57559,2025-07-26,UPI,Failed
5929,55929,2025-04-23,UPI,Failed
1714,51714,02/12/2024,COD,
3880,53880,21/02/2026,upi,Pending
108,50108,2026-08-16,COD,Refunded
839,50839,17/12/2025,Net Banking,
7894,57894,2026-07-15,UPI,Paid
1512,51512,03-02-2026,Credit Card,
4453,54453,2025-11-29,,Paid
1684,51684,29/06/2026,Debit Card,Paid
2588,52588,22-09-2024,Debit Card,Paid
1471,51471,2024-03-03,UPI,PAID
4549,54549,02/03/2026,UPI,Paid
5040,55040,2026-03-16,Debit Card,Failed
6106,56106,2026-01-29,UPI,Refunded
4879,54879,2025-06-05,UPI,Paid
3248,53248,26/08/2024,UPI,Paid
4707,54707,2024-09-01,Credit Card,Paid
3213,53213,09-05-2026,Debit Card,Paid
7676,57676,2024-04-15,credit card,Paid
663,50663,2025-12-19,Net Banking,Paid
3688,53688,14-08-2025,UPI,Paid
179,50179,2024-04-03,Credit Card,Paid
5408,55408,06-03-2026,Debit Card,PAID
7524,57524,22/01/2025,COD,Paid
7010,57010,31/03/2024,UPI,Pending
4496,54496,09-03-2025,Debit Card,Paid
4971,54971,17-08-2026,Credit Card,Paid
2858,52858,2025-11-13,UPI,Paid
7485,57485,2026-06-27,UPI,Paid
2819,52819,2025-08-14,UPI,Paid
6385,56385,25/12/2025,UPI,Paid
3607,53607,2025-04-18,Credit Card,Pending
30,50030,2025-08-27,UPI,Paid
6819,56819,26/07/2025,UPI,Pending
5460,55460,11/12/2025,COD,Paid
6373,56373,25/02/2026,Debit Card,Paid
7814,57814,20/08/2026,UPI,Paid
4096,54096,16/02/2024,Credit Card,Paid
3733,53733,2026-08-01,upi,Paid
5202,55202,,COD,PAID
1945,51945,23-11-2024,Net Banking,Paid
5950,55950,2024-04-10,Debit Card,Paid
6344,56344,22-04-2026,UPI,Refunded
7178,57178,2025-03-10,Debit Card,Paid
2965,52965,02/06/2025,UPI,Paid
4728,54728,2025-12-09,Debit Card,Paid
5487,55487,03/01/2024,Debit Card,PAID
3301,53301,08-06-2026,Credit Card,Refunded
5548,55548,28/09/2024,Credit Card,paid
3718,53718,2025-11-11,upi,Paid
598,50598,2025-08-24,UPI,Paid
6180,56180,06/11/2025,UPI,Paid
1696,51696,21/08/2024,Debit Card,Paid
6396,56396,13-03-2024,UPI,Refunded
1733,51733,29-09-2024,Debit Card,Paid
1314,51314,2025-04-26,UPI,Paid
7904,57904,2026-06-02,UPI,Paid
1145,51145,2026-05-17,UPI,Paid
46,50046,2025-07-28,Credit Card,Paid
6075,56075,2026-02-18,Credit Card,Paid
5108,55108,30/05/2024,UPI,FAILED
6550,56550,04-05-2024,CREDIT CARD,Paid
4335,54335,2024-12-29,Credit Card,PAID
2397,52397,05/05/2025,UPI,Paid
4818,54818,,UPI,Paid
19,50019,2024-08-08,Credit Card,Paid
699,50699,28/11/2025,UPI,Failed
6272,56272,22/08/2026,Net Banking,Paid
1144,51144,12/06/2024,Credit Card,Paid
6730,56730,2024-08-22,Net Banking,Paid
942,50942,01/09/2024,Net Banking,Paid
6930,56930,2024-07-10,Credit Card,paid
7087,57087,02/09/2024,Credit Card,Failed
1257,51257,2025-06-07,UPI,Paid
3271,53271,28/01/2024,Debit Card,Paid
7762,57762,2024-03-18,Upi,Paid
4358,54358,09/07/2025,Credit Card,Paid
71,50071,28/10/2024,UPI,PAID
6821,56821,22-02-2024,UPI,Paid
948,50948,29/03/2024,upi,Refunded
3111,53111,2026-01-04,UPI,Paid
6428,56428,06/01/2025,UPI,Refunded
3144,53144,2025-07-23,Credit Card,Paid
7758,57758,2024-12-24,COD,Refunded
1097,51097,15/03/2025,UPI,Paid
4469,54469,2024-05-08,UPI,Paid
2003,52003,2025-07-23,UPI,Refunded
397,50397,24/06/2026,Credit Card,Paid
4142,54142,2026-04-30,Credit Card,Paid
3971,53971,05/04/2024,COD,Pending
5672,55672,18/11/2025,UPI,REFUNDED
4350,54350,2025-11-30,Credit Card,Paid
1654,51654,09-11-2024,Net Banking,Paid
4043,54043,2024-06-20,UPI,Paid
2574,52574,2024-01-20,UPI,Refunded
2765,52765,03/01/2025,UPI,Paid
1946,51946,2024-10-03,Upi,Refunded
186,50186,2025-12-01,UPI,Paid
3991,53991,19/06/2026,Debit Card,Paid
2982,52982,2025-07-16,COD,Paid
1982,51982,2024-03-17,Credit Card,Paid
7927,57927,12-08-2024,UPI,paid
4622,54622,31-07-2024,upi,Paid
3551,53551,14-07-2026,Credit Card,Paid
3394,53394,04-07-2025,COD,Refunded
7368,57368,2026-06-15,COD,Paid
4063,54063,15-06-2025,Credit Card,Failed
3052,53052,2025-01-19,UPI,Paid
7786,57786,30-11-2024,Credit Card,Paid
5884,55884,2026-02-02,Credit Card,Paid
1365,51365,23/05/2026,UPI,Paid
3218,53218,04/08/2025,UPI,Paid
6811,56811,2025-05-02,Net Banking,Paid
6560,56560,2025-10-02,Net Banking,Paid
1970,51970,2024-08-21,COD,Paid
1896,51896,2026-03-21,upi,Paid
3433,53433,07-05-2026,COD,Failed
3860,53860,16/10/2024,upi,
4665,54665,2025-04-27,Credit Card,Failed
3539,53539,30-01-2025,Debit Card,Paid
2628,52628,13-12-2024,COD,Paid
5612,55612,2026-07-26,UPI,Paid
3645,53645,08-10-2025,Debit Card,Paid
7715,57715,15/05/2026,UPI,Pending
3491,53491,29-02-2024,Debit Card,Pending
1061,51061,,Debit Card,Paid
572,50572,16/04/2025,UPI,Paid
1862,51862,11/02/2026,Debit Card,PAID
5340,55340,2026-07-25,UPI,Paid
6040,56040,06-08-2026,UPI,Paid
102,50102,24/01/2025,COD,Paid
2821,52821,05/05/2025,UPI,Paid
7429,57429,10/10/2025,Credit Card,PAID
4998,54998,04/08/2024,UPI,Paid
4172,54172,05-06-2026,UPI,PAID
5817,55817,18-01-2025,COD,PAID
619,50619,16-01-2026,Debit Card,Pending
7686,57686,2024-01-15,UPI,Paid
6952,56952,2025-08-09,net banking,Paid
5602,55602,2026-07-08,COD,Paid
485,50485,01/06/2026,COD,
2860,52860,06/05/2024,upi,Failed
6110,56110,2024-05-22,COD,Paid
4434,54434,2026-08-17,UPI,Paid
3233,53233,2025-03-05,UPI,Paid
7807,57807,08/05/2024,UPI,Paid
2206,52206,2025-05-16,UPI,Paid
6072,56072,2024-12-12,Debit Card,Pending
7031,57031,2024-11-22,UPI,Paid
285,50285,28/01/2026,UPI,Paid
4636,54636,18/04/2024,COD,Failed
1655,51655,2024-08-14,,Paid
5626,55626,14-08-2025,Net Banking,Paid
2095,52095,06/02/2026,UPI,Paid
1525,51525,2025-02-19,UPI,PAID
6926,56926,,UPI,Paid
1204,51204,2024-07-19,Credit Card,Paid
3643,53643,2025-01-04,Debit Card,Paid
416,50416,24/07/2026,UPI,Pending
358,50358,26-04-2025,UPI,Failed
7054,57054,2024-03-01,Credit Card,Paid
5407,55407,2025-08-19,UPI,Paid
2441,52441,2024-01-31,Credit Card,Paid
1616,51616,13-07-2024,Credit Card,Paid
2822,52822,2025-03-29,Credit Card,Paid
3874,53874,2025-12-07,Debit Card,Paid
2108,52108,2025-10-20,Credit Card,FAILED
6290,56290,2025-07-19,COD,Paid
6966,56966,20/06/2026,UPI,Paid
7073,57073,16/03/2024,Credit Card,
6101,56101,30/05/2024,Debit Card,Paid
7729,57729,2025-01-02,Net Banking,Pending
1761,51761,11/05/2026,,Paid
644,50644,03-07-2024,COD,Failed
1206,51206,20/03/2025,Credit Card,
6229,56229,04-04-2025,COD,Refunded
4897,54897,01-07-2026,UPI,refunded
5806,55806,22/11/2025,COD,Paid
6594,56594,2025-03-16,Net Banking,REFUNDED
6802,56802,,UPI,Paid
2527,52527,09/01/2026,UPI,Refunded
7800,57800,11/08/2024,Credit Card,Paid
6213,56213,14-03-2025,Net Banking,Refunded
1886,51886,2025-01-29,Credit Card,PAID
3274,53274,2025-01-22,UPI,Paid
6665,56665,2025-05-12,Credit Card,Paid
1200,51200,2025-12-09,UPI,Paid
5477,55477,,UPI,Paid
3906,53906,2024-05-17,UPI,Paid
7007,57007,2024-08-26,UPI,Paid
2006,52006,25/05/2025,Cod,Paid
3223,53223,25-12-2025,COD,Paid
2803,52803,2024-01-25,COD,
6321,56321,25/01/2025,DEBIT CARD,Paid
4484,54484,2026-06-26,,PAID
4761,54761,04/07/2025,UPI,Paid
7576,57576,25/12/2025,Credit Card,Paid
7620,57620,05/01/2024,Net Banking,Paid
1783,51783,26-08-2024,net banking,Paid
5683,55683,2024-09-20,Net Banking,Paid
504,50504,30-03-2026,upi,Paid
6804,56804,14/02/2025,Debit Card,Pending
364,50364,03-08-2024,Credit Card,Pending
6129,56129,2025-12-30,DEBIT CARD,Failed
6790,56790,2025-07-09,credit card,Paid
5744,55744,2026-04-13,UPI,Paid
1390,51390,18/02/2025,UPI,Paid
2555,52555,05/11/2024,Net Banking,Paid
6621,56621,2025-01-10,Debit Card,Paid
6758,56758,27/08/2026,UPI,Refunded
5266,55266,05/09/2025,UPI,Paid
2897,52897,20/08/2024,UPI,Pending
7680,57680,12-04-2025,COD,Paid
6597,56597,2025-08-05,Credit Card,Pending
1864,51864,2024-06-13,UPI,Paid
11,50011,16/03/2026,UPI,REFUNDED
6583,56583,26/10/2025,UPI,Pending
6185,56185,2025-03-30,UPI,Failed
5231,55231,14-01-2024,UPI,Paid
949,50949,09/12/2024,Credit Card,Paid
5832,55832,2024-09-14,UPI,Pending
7235,57235,2025-08-09,UPI,Paid
5843,55843,2024-03-23,UPI,Paid
2974,52974,2025-03-07,COD,paid
3219,53219,17-07-2026,Credit Card,Refunded
1812,51812,2024-01-23,Cod,Paid
903,50903,02-01-2026,Net Banking,Paid
2278,52278,2026-04-09,UPI,Paid
3811,53811,28/01/2026,UPI,Paid
3573,53573,11/05/2026,UPI,Paid
806,50806,15/04/2025,Credit Card,paid
5495,55495,2026-08-28,COD,Paid
5498,55498,10-05-2024,upi,Paid
2719,52719,13/01/2025,UPI,Paid
5046,55046,01-02-2024,Credit Card,Paid
2015,52015,31/03/2026,upi,Refunded
5083,55083,22-05-2024,UPI,Paid
5589,55589,29-12-2024,Net Banking,Paid
743,50743,2026-01-06,UPI,Paid
3690,53690,01/11/2025,COD,Paid
6777,56777,05-09-2024,UPI,Paid
85,50085,11/01/2025,Debit Card,Paid
2496,52496,2024-07-03,Credit Card,Refunded
1413,51413,2025-08-12,UPI,Paid
6109,56109,2025-06-17,UPI,Paid
4197,54197,04/02/2025,Credit Card,Paid
1690,51690,10-08-2024,UPI,Paid
6889,56889,19/01/2025,Net Banking,Paid
6805,56805,2026-02-10,Net Banking,Paid
6879,56879,23-08-2024,Debit Card,Paid
7611,57611,2025-02-18,UPI,Pending
1118,51118,05-08-2025,,Paid
4194,54194,2024-03-07,Credit Card,Paid
3070,53070,17/07/2026,Credit Card,Paid
6581,56581,12/12/2025,UPI,Paid
7944,57944,2025-09-19,UPI,Refunded
4103,54103,2026-02-15,UPI,Paid
5061,55061,28-12-2024,Credit Card,Paid
1719,51719,23-05-2025,UPI,Paid
4321,54321,05/12/2024,Credit Card,Refunded
604,50604,27-07-2024,UPI,Paid
1132,51132,2026-04-10,credit card,Paid
6561,56561,2024-07-17,UPI,Paid
2174,52174,04/07/2024,Net Banking,Refunded
3190,53190,08-06-2024,CREDIT CARD,Paid
7343,57343,04-08-2025,Net Banking,Paid
2814,52814,2026-08-22,credit card,Paid
5818,55818,07/08/2025,UPI,Paid
4211,54211,07-05-2026,Upi,Paid
3197,53197,15/11/2025,Debit Card,
6933,56933,06/12/2025,,Paid
2339,52339,2025-09-03,Debit Card,pending
4369,54369,09/01/2025,Credit Card,Paid
3655,53655,2025-12-16,UPI,Paid
6737,56737,06-12-2025,COD,Refunded
7189,57189,2025-06-23,UPI,Failed
6389,56389,2025-07-04,UPI,Paid
4143,54143,10-12-2025,Debit Card,PAID
1507,51507,2024-06-30,UPI,Pending
979,50979,02-04-2024,cod,Paid
105,50105,20/08/2024,Credit Card,Paid
3724,53724,28-01-2025,UPI,Paid
763,50763,10/03/2024,upi,failed
6404,56404,10-03-2025,Credit Card,Paid
3441,53441,25/02/2025,Net Banking,Paid
807,50807,14-08-2026,Credit Card,Paid
4893,54893,07/08/2024,Credit Card,Paid
1266,51266,03-08-2026,UPI,Paid
7551,57551,,COD,Paid
1233,51233,2024-11-03,Debit Card,Refunded
3473,53473,07/08/2025,Net Banking,paid
4008,54008,02-08-2026,UPI,Paid
4902,54902,2025-06-24,UPI,Pending
1333,51333,29/03/2026,DEBIT CARD,Paid
4120,54120,2026-07-02,Debit Card,Paid
6328,56328,20/06/2026,UPI,Paid
6259,56259,17-03-2025,UPI,Paid
965,50965,2024-11-30,UPI,Paid
1356,51356,30-06-2025,UPI,Paid
4681,54681,2025-04-22,Credit Card,Paid
7996,57996,2025-01-03,UPI,Paid
2987,52987,15/05/2024,UPI,Paid
3126,53126,21-03-2026,,Paid
6189,56189,27/04/2024,UPI,Paid
5099,55099,09-06-2024,COD,Paid
2455,52455,10/01/2024,Net Banking,Paid
4127,54127,2024-11-09,UPI,Paid
7509,57509,12-03-2024,upi,PAID
2525,52525,2025-07-07,COD,Paid
271,50271,22/07/2026,upi,Failed
5960,55960,09/02/2024,Credit Card,Paid
1666,51666,20-06-2025,Credit Card,Paid
336,50336,06-06-2026,UPI,Paid
6,50006,2026-07-23,COD,Paid
4165,54165,10/07/2024,UPI,Paid
3542,53542,04-12-2025,COD,Paid
6667,56667,10-04-2026,Debit Card,Paid
6891,56891,2026-05-28,Net Banking,Refunded
6540,56540,22/07/2024,UPI,Paid
5697,55697,22-05-2025,COD,Paid
5000,55000,2024-12-12,COD,Refunded
1135,51135,2025-12-01,Credit Card,Paid
6052,56052,2026-05-02,UPI,PAID
6275,56275,31/03/2025,COD,Paid
587,50587,16/11/2024,UPI,Paid
7738,57738,14-07-2024,UPI,Paid
1237,51237,26/10/2024,Credit Card,paid
483,50483,2024-04-08,COD,Paid
3101,53101,05/04/2026,UPI,Refunded
7316,57316,19/02/2024,UPI,Paid
6648,56648,2026-07-02,UPI,Paid
1808,51808,06/02/2026,Credit Card,Failed
2571,52571,29/08/2024,Credit Card,Pending
591,50591,19/05/2025,Credit Card,Paid
6539,56539,29-08-2025,Debit Card,Refunded
1978,51978,2025-11-25,Credit Card,Paid
2010,52010,2025-03-28,UPI,Paid
6690,56690,12/10/2025,UPI,Paid
7081,57081,19/04/2026,Debit Card,Failed
5717,55717,23-04-2025,upi,Paid
4982,54982,2024-11-01,Debit Card,Paid
2411,52411,2026-08-09,COD,Paid
6391,56391,06-05-2025,UPI,Pending
61,50061,2025-07-23,CREDIT CARD,Paid
6166,56166,2025-06-28,COD,Refunded
4064,54064,11-05-2025,credit card,Paid
7028,57028,2025-01-14,UPI,Paid
924,50924,2025-10-24,Debit Card,Paid
6149,56149,2026-07-07,UPI,pending
6074,56074,2024-06-09,,PAID
5844,55844,2024-08-27,COD,Paid
4459,54459,23/12/2024,UPI,Failed
3946,53946,2025-07-23,UPI,Paid
4826,54826,16/07/2026,UPI,Paid
3462,53462,21-10-2024,UPI,Paid
2383,52383,13/09/2024,UPI,Failed
1107,51107,03/07/2025,Credit Card,Paid
3587,53587,2024-11-11,Debit Card,Paid
1418,51418,2025-09-25,CREDIT CARD,Paid
3312,53312,06-02-2025,UPI,Paid
6634,56634,2026-01-22,CREDIT CARD,Paid
1918,51918,12/03/2025,Credit Card,Pending
5606,55606,2026-06-21,CREDIT CARD,paid
3391,53391,2024-10-07,UPI,Paid
6370,56370,08/06/2025,UPI,Refunded
1342,51342,26-04-2024,UPI,Paid
6379,56379,04-03-2025,Credit Card,Paid
1056,51056,24-08-2025,Debit Card,Paid
7776,57776,2026-04-09,UPI,Paid
493,50493,27/01/2025,Credit Card,Pending
2156,52156,2025-09-20,UPI,Pending
1716,51716,24/09/2025,COD,Paid
5992,55992,2024-07-11,COD,Paid
3112,53112,2025-09-18,UPI,Paid
6786,56786,03/02/2026,Upi,Paid
4118,54118,2025-03-24,UPI,Refunded
1951,51951,2024-07-08,Credit Card,Paid
6789,56789,07/03/2024,Credit Card,Refunded
4909,54909,02-07-2026,Debit Card,Refunded
155,50155,07/12/2025,UPI,Paid
5207,55207,05-05-2024,UPI,Paid
7212,57212,2025-08-22,Credit Card,Paid
6358,56358,2025-03-03,UPI,Paid
1313,51313,21/06/2024,Debit Card,Paid
6708,56708,04/07/2025,UPI,Refunded
6709,56709,2024-03-28,COD,Paid
7911,57911,07/11/2024,UPI,Paid
4915,54915,02-06-2024,Debit Card,Pending
6499,56499,27/02/2026,net banking,Refunded
6053,56053,05-06-2024,UPI,paid
5838,55838,09/06/2026,UPI,Paid
3796,53796,03/04/2025,Upi,Paid
7093,57093,2025-05-29,Net Banking,Failed
